,Topics,Sub Topic,Type,Difficulty,Project Type,Workers
2722,Speech / Audio,Audio Signal Processing,S3,15,ML,Putu Gede Agung Karna Sampalan
2723,Data Engineering,Data Lake,S2,8,ML,Suci Rahmadani
2724,Data Engineering,Data Lake,S2,8,ML,Bagja Kurniadi
2725,NLP,Text Classification,S1,8,ML,Azis Sofyanto
2726,NLP,Text Classification,S1,8,ML,Nyoman Satiya Najwa Sadha
2727,Computer Vision,Face Recognition,S1,26,ML,Nyoman Satiya Najwa Sadha
2728,Computer Vision,Face Recognition,S1,26,ML,Alvin Tan
2729,Computer Vision,Face Recognition,S1,26,ML,Azis Sofyanto
2730,Computer Vision,Face Recognition,S1,26,ML,Christopher Kristianto
2731,Computer Vision,Face Recognition,S1,26,ML,Bagja Kurniadi
2732,Front End,React,S1,12,Frontend,Andi Rezal Oktavianto
2733,Front End,React,S1,12,Frontend,Muhammad Raden Syawali Akbar
2734,Front End,React,S1,12,Frontend,Abiyyu Diora Haqi
2735,Front End,React,S1,12,Frontend,Imam
2736,Time-series,LSTM,S2,6,ML,Farel Eden
2737,Time-series,LSTM,S2,6,ML,Andhika Zulfikri
2738,Speech / Audio,Speaker Recognition,S3,21,ML,Azis Sofyanto
2739,Speech / Audio,Speaker Recognition,S3,21,ML,Bagja Kurniadi
2740,Speech / Audio,Speaker Recognition,S3,21,ML,Andhika Zulfikri
2741,Speech / Audio,Speaker Recognition,S3,21,ML,Alvin Tan
2742,Speech / Audio,Speaker Recognition,S3,21,ML,Putu Gede Agung Karna Sampalan
2743,Front End,React,S2,10,Frontend,Iga Narendra Pramawijaya
2744,Front End,React,S2,10,Frontend,Andi Rezal Oktavianto
2745,Front End,React,S2,10,Frontend,Abiyyu Diora Haqi
2746,Front End,React,S2,10,Frontend,Muhammad Raden Syawali Akbar
2747,NLP,Topic Modeling,S2,19,ML,Farel Eden
2748,NLP,Topic Modeling,S2,19,ML,Nyoman Satiya Najwa Sadha
2749,NLP,Topic Modeling,S2,19,ML,Alvin Tan
2750,NLP,Topic Modeling,S2,19,ML,Gabriel Kheisa
2751,NLP,Topic Modeling,S2,19,ML,I Putu Ranantha Nugraha Suparta
2752,Classification & Regression,Logistic Regression,S1,16,ML,Farel Eden
2753,Classification & Regression,Logistic Regression,S1,16,ML,Rikip Ginanjar
2754,Classification & Regression,Logistic Regression,S1,16,ML,Alvin Tan
2755,Classification & Regression,Logistic Regression,S1,16,ML,Andhika Zulfikri
2756,Classification & Regression,Logistic Regression,S1,16,ML,Sarah Sema Khairunisa
2757,Data Engineering,Data Integration,S2,11,ML,Alvin Tan
2758,Data Engineering,Data Integration,S2,11,ML,Bagja Kurniadi
2759,Data Engineering,Data Integration,S2,11,ML,I Putu Ranantha Nugraha Suparta
2760,Data Engineering,Data Integration,S2,11,ML,Andhika Zulfikri
2761,Classification & Regression,Logistic Regression,S3,18,ML,Christopher Kristianto
2762,Classification & Regression,Logistic Regression,S3,18,ML,Farel Eden
2763,Classification & Regression,Logistic Regression,S3,18,ML,Azis Sofyanto
2764,Classification & Regression,Logistic Regression,S3,18,ML,Putu Gede Agung Karna Sampalan
2765,Classification & Regression,Logistic Regression,S3,18,ML,Sarah Sema Khairunisa
2766,Time-series,LSTM,S2,26,ML,Rikip Ginanjar
2767,Time-series,LSTM,S2,26,ML,Andhika Zulfikri
2768,Time-series,LSTM,S2,26,ML,Sarah Sema Khairunisa
2769,Time-series,LSTM,S2,26,ML,I Putu Ranantha Nugraha Suparta
2770,Time-series,LSTM,S2,26,ML,Gabriel Kheisa
2771,Speech / Audio,Speech Recognition,S1,16,ML,Gabriel Kheisa
2772,Speech / Audio,Speech Recognition,S1,16,ML,Christopher Kristianto
2773,Speech / Audio,Speech Recognition,S1,16,ML,Suci Rahmadani
2774,Speech / Audio,Speech Recognition,S1,16,ML,Andhika Zulfikri
2775,Speech / Audio,Speech Recognition,S1,16,ML,Farel Eden
2776,Speech / Audio,Audio Signal Processing,S1,28,ML,Andhika Zulfikri
2777,Speech / Audio,Audio Signal Processing,S1,28,ML,Alvin Tan
2778,Speech / Audio,Audio Signal Processing,S1,28,ML,Putu Gede Agung Karna Sampalan
2779,Speech / Audio,Audio Signal Processing,S1,28,ML,Azis Sofyanto
2780,Speech / Audio,Audio Signal Processing,S1,28,ML,Rikip Ginanjar
2781,Computer Vision,Optical Character Recognition,S3,19,ML,Bagja Kurniadi
2782,Computer Vision,Optical Character Recognition,S3,19,ML,Rikip Ginanjar
2783,Computer Vision,Optical Character Recognition,S3,19,ML,Sarah Sema Khairunisa
2784,Computer Vision,Optical Character Recognition,S3,19,ML,Farel Eden
2785,Computer Vision,Optical Character Recognition,S3,19,ML,Nyoman Satiya Najwa Sadha
2786,Computer Vision,Object Detection,S1,6,ML,Suci Rahmadani
2787,Computer Vision,Object Detection,S1,6,ML,Andhika Zulfikri
2788,Back End,Flask,S3,15,Backend,Chairul Rizqi
2789,Back End,Flask,S3,15,Backend,Wahyu Fauzan
2790,Back End,Flask,S3,15,Backend,Sandrian Yulianto
2791,Back End,Flask,S3,15,Backend,Vania Kylie
2792,Back End,Flask,S3,15,Backend,Abdullah Nur Hudi
2793,Front End,Ember.js,S2,10,Frontend,Iga Narendra Pramawijaya
2794,Front End,Ember.js,S2,10,Frontend,Abiyyu Diora Haqi
2795,Front End,Ember.js,S2,10,Frontend,Imam
2796,Front End,Ember.js,S2,10,Frontend,Muhammad Raden Syawali Akbar
2797,Classification & Regression,Gradient Boosting,S3,8,ML,Rikip Ginanjar
2798,Classification & Regression,Gradient Boosting,S3,8,ML,Suci Rahmadani
2799,Data Engineering,Data Integration,S1,26,ML,Rikip Ginanjar
2800,Data Engineering,Data Integration,S1,26,ML,Putu Gede Agung Karna Sampalan
2801,Data Engineering,Data Integration,S1,26,ML,Nyoman Satiya Najwa Sadha
2802,Data Engineering,Data Integration,S1,26,ML,Farel Eden
2803,Data Engineering,Data Integration,S1,26,ML,Sarah Sema Khairunisa
2804,Classification & Regression,Gradient Boosting,S3,23,ML,Putu Gede Agung Karna Sampalan
2805,Classification & Regression,Gradient Boosting,S3,23,ML,Rikip Ginanjar
2806,Classification & Regression,Gradient Boosting,S3,23,ML,Alvin Tan
2807,Classification & Regression,Gradient Boosting,S3,23,ML,Gabriel Kheisa
2808,Classification & Regression,Gradient Boosting,S3,23,ML,Sarah Sema Khairunisa
2809,Classification & Regression,Gradient Boosting,S3,28,ML,Nyoman Satiya Najwa Sadha
2810,Classification & Regression,Gradient Boosting,S3,28,ML,Azis Sofyanto
2811,Classification & Regression,Gradient Boosting,S3,28,ML,Farel Eden
2812,Classification & Regression,Gradient Boosting,S3,28,ML,Alvin Tan
2813,Classification & Regression,Gradient Boosting,S3,28,ML,I Putu Ranantha Nugraha Suparta
2814,Back End,Node.js,S1,14,Backend,Abdullah Nur Hudi
2815,Back End,Node.js,S1,14,Backend,Vania Kylie
2816,Back End,Node.js,S1,14,Backend,Sandrian Yulianto
2817,Back End,Node.js,S1,14,Backend,Wahyu Fauzan
2818,Classification & Regression,Gradient Boosting,S3,26,ML,Nyoman Satiya Najwa Sadha
2819,Classification & Regression,Gradient Boosting,S3,26,ML,Bagja Kurniadi
2820,Classification & Regression,Gradient Boosting,S3,26,ML,Alvin Tan
2821,Classification & Regression,Gradient Boosting,S3,26,ML,Rikip Ginanjar
2822,Classification & Regression,Gradient Boosting,S3,26,ML,Andhika Zulfikri
2823,Classification & Regression,Linear Regression,S2,26,ML,Putu Gede Agung Karna Sampalan
2824,Classification & Regression,Linear Regression,S2,26,ML,Andhika Zulfikri
2825,Classification & Regression,Linear Regression,S2,26,ML,Bagja Kurniadi
2826,Classification & Regression,Linear Regression,S2,26,ML,Christopher Kristianto
2827,Classification & Regression,Linear Regression,S2,26,ML,Sarah Sema Khairunisa
2828,Time-series,ARIMA,S2,26,ML,Farel Eden
2829,Time-series,ARIMA,S2,26,ML,Azis Sofyanto
2830,Time-series,ARIMA,S2,26,ML,Bagja Kurniadi
2831,Time-series,ARIMA,S2,26,ML,Sarah Sema Khairunisa
2832,Time-series,ARIMA,S2,26,ML,Alvin Tan
2833,Front End,Vue.js,S2,24,Frontend,Muhammad Raden Syawali Akbar
2834,Front End,Vue.js,S2,24,Frontend,Abiyyu Diora Haqi
2835,Front End,Vue.js,S2,24,Frontend,Andi Rezal Oktavianto
2836,Front End,Vue.js,S2,24,Frontend,Iga Narendra Pramawijaya
2837,Front End,Vue.js,S2,24,Frontend,Imam
2838,NLP,Text Classification,S2,10,ML,Andhika Zulfikri
2839,NLP,Text Classification,S2,10,ML,Sarah Sema Khairunisa
2840,NLP,Text Classification,S2,10,ML,I Putu Ranantha Nugraha Suparta
2841,NLP,Text Classification,S2,10,ML,Putu Gede Agung Karna Sampalan
2842,Time-series,ARIMA,S3,13,ML,Sarah Sema Khairunisa
2843,Time-series,ARIMA,S3,13,ML,Bagja Kurniadi
2844,Time-series,ARIMA,S3,13,ML,Rikip Ginanjar
2845,Time-series,ARIMA,S3,13,ML,Christopher Kristianto
2846,Front End,Ember.js,S1,21,Frontend,Iga Narendra Pramawijaya
2847,Front End,Ember.js,S1,21,Frontend,Andi Rezal Oktavianto
2848,Front End,Ember.js,S1,21,Frontend,Imam
2849,Front End,Ember.js,S1,21,Frontend,Abiyyu Diora Haqi
2850,Front End,Ember.js,S1,21,Frontend,Muhammad Raden Syawali Akbar
2851,Computer Vision,Image Segmentation,S2,20,ML,Suci Rahmadani
2852,Computer Vision,Image Segmentation,S2,20,ML,Gabriel Kheisa
2853,Computer Vision,Image Segmentation,S2,20,ML,Farel Eden
2854,Computer Vision,Image Segmentation,S2,20,ML,Andhika Zulfikri
2855,Computer Vision,Image Segmentation,S2,20,ML,I Putu Ranantha Nugraha Suparta
2856,NLP,Named Entity Recognition,S2,21,ML,Farel Eden
2857,NLP,Named Entity Recognition,S2,21,ML,Rikip Ginanjar
2858,NLP,Named Entity Recognition,S2,21,ML,Sarah Sema Khairunisa
2859,NLP,Named Entity Recognition,S2,21,ML,I Putu Ranantha Nugraha Suparta
2860,NLP,Named Entity Recognition,S2,21,ML,Alvin Tan
2861,NLP,Text Classification,S1,25,ML,I Putu Ranantha Nugraha Suparta
2862,NLP,Text Classification,S1,25,ML,Andhika Zulfikri
2863,NLP,Text Classification,S1,25,ML,Rikip Ginanjar
2864,NLP,Text Classification,S1,25,ML,Alvin Tan
2865,NLP,Text Classification,S1,25,ML,Farel Eden
2866,Computer Vision,Object Detection,S2,10,ML,Sarah Sema Khairunisa
2867,Computer Vision,Object Detection,S2,10,ML,Alvin Tan
2868,Computer Vision,Object Detection,S2,10,ML,Suci Rahmadani
2869,Computer Vision,Object Detection,S2,10,ML,Nyoman Satiya Najwa Sadha
2870,Classification & Regression,Logistic Regression,S2,5,ML,Christopher Kristianto
2871,Classification & Regression,Logistic Regression,S2,5,ML,Andhika Zulfikri
2872,Classification & Regression,Random Forest,S2,14,ML,Suci Rahmadani
2873,Classification & Regression,Random Forest,S2,14,ML,Sarah Sema Khairunisa
2874,Classification & Regression,Random Forest,S2,14,ML,Nyoman Satiya Najwa Sadha
2875,Classification & Regression,Random Forest,S2,14,ML,Alvin Tan
2876,Time-series,LSTM,S3,11,ML,Nyoman Satiya Najwa Sadha
2877,Time-series,LSTM,S3,11,ML,Bagja Kurniadi
2878,Time-series,LSTM,S3,11,ML,Alvin Tan
2879,Time-series,LSTM,S3,11,ML,Rikip Ginanjar
2880,Front End,Ember.js,S3,17,Frontend,Andi Rezal Oktavianto
2881,Front End,Ember.js,S3,17,Frontend,Imam
2882,Front End,Ember.js,S3,17,Frontend,Muhammad Raden Syawali Akbar
2883,Front End,Ember.js,S3,17,Frontend,Iga Narendra Pramawijaya
2884,Front End,Ember.js,S3,17,Frontend,Abiyyu Diora Haqi
2885,Classification & Regression,Gradient Boosting,S2,21,ML,Andhika Zulfikri
2886,Classification & Regression,Gradient Boosting,S2,21,ML,Azis Sofyanto
2887,Classification & Regression,Gradient Boosting,S2,21,ML,Gabriel Kheisa
2888,Classification & Regression,Gradient Boosting,S2,21,ML,Sarah Sema Khairunisa
2889,Classification & Regression,Gradient Boosting,S2,21,ML,Alvin Tan
2890,Speech / Audio,Audio Signal Processing,S3,11,ML,Andhika Zulfikri
2891,Speech / Audio,Audio Signal Processing,S3,11,ML,Sarah Sema Khairunisa
2892,Speech / Audio,Audio Signal Processing,S3,11,ML,I Putu Ranantha Nugraha Suparta
2893,Speech / Audio,Audio Signal Processing,S3,11,ML,Nyoman Satiya Najwa Sadha
2894,Time-series,LSTM,S2,5,ML,Rikip Ginanjar
2895,Time-series,LSTM,S2,5,ML,Christopher Kristianto
2896,Back End,Express.js,S3,18,Backend,Wahyu Fauzan
2897,Back End,Express.js,S3,18,Backend,Chairul Rizqi
2898,Back End,Express.js,S3,18,Backend,Sandrian Yulianto
2899,Back End,Express.js,S3,18,Backend,Abdullah Nur Hudi
2900,Back End,Express.js,S3,18,Backend,Vania Kylie
2901,NLP,Sentiment Analysis,S3,26,ML,Azis Sofyanto
2902,NLP,Sentiment Analysis,S3,26,ML,Christopher Kristianto
2903,NLP,Sentiment Analysis,S3,26,ML,Putu Gede Agung Karna Sampalan
2904,NLP,Sentiment Analysis,S3,26,ML,Suci Rahmadani
2905,NLP,Sentiment Analysis,S3,26,ML,I Putu Ranantha Nugraha Suparta
2906,Time-series,LSTM,S2,14,ML,I Putu Ranantha Nugraha Suparta
2907,Time-series,LSTM,S2,14,ML,Gabriel Kheisa
2908,Time-series,LSTM,S2,14,ML,Azis Sofyanto
2909,Time-series,LSTM,S2,14,ML,Suci Rahmadani
2910,Classification & Regression,Gradient Boosting,S2,22,ML,Putu Gede Agung Karna Sampalan
2911,Classification & Regression,Gradient Boosting,S2,22,ML,Sarah Sema Khairunisa
2912,Classification & Regression,Gradient Boosting,S2,22,ML,Andhika Zulfikri
2913,Classification & Regression,Gradient Boosting,S2,22,ML,Rikip Ginanjar
2914,Classification & Regression,Gradient Boosting,S2,22,ML,Farel Eden
2915,Classification & Regression,Logistic Regression,S3,8,ML,Putu Gede Agung Karna Sampalan
2916,Classification & Regression,Logistic Regression,S3,8,ML,I Putu Ranantha Nugraha Suparta
2917,Classification & Regression,Logistic Regression,S2,21,ML,Christopher Kristianto
2918,Classification & Regression,Logistic Regression,S2,21,ML,Azis Sofyanto
2919,Classification & Regression,Logistic Regression,S2,21,ML,Gabriel Kheisa
2920,Classification & Regression,Logistic Regression,S2,21,ML,Andhika Zulfikri
2921,Classification & Regression,Logistic Regression,S2,21,ML,Rikip Ginanjar
2922,Back End,Node.js,S1,11,Backend,Abdullah Nur Hudi
2923,Back End,Node.js,S1,11,Backend,Wahyu Fauzan
2924,Back End,Node.js,S1,11,Backend,Sandrian Yulianto
2925,Back End,Node.js,S1,11,Backend,Vania Kylie
2926,Classification & Regression,Logistic Regression,S1,15,ML,Farel Eden
2927,Classification & Regression,Logistic Regression,S1,15,ML,Gabriel Kheisa
2928,Classification & Regression,Logistic Regression,S1,15,ML,Alvin Tan
2929,Classification & Regression,Logistic Regression,S1,15,ML,Andhika Zulfikri
2930,Classification & Regression,Logistic Regression,S1,15,ML,Nyoman Satiya Najwa Sadha
2931,Speech / Audio,Audio Signal Processing,S3,16,ML,Azis Sofyanto
2932,Speech / Audio,Audio Signal Processing,S3,16,ML,Nyoman Satiya Najwa Sadha
2933,Speech / Audio,Audio Signal Processing,S3,16,ML,Putu Gede Agung Karna Sampalan
2934,Speech / Audio,Audio Signal Processing,S3,16,ML,Rikip Ginanjar
2935,Speech / Audio,Audio Signal Processing,S3,16,ML,Bagja Kurniadi
2936,Front End,Ember.js,S2,17,Frontend,Muhammad Raden Syawali Akbar
2937,Front End,Ember.js,S2,17,Frontend,Abiyyu Diora Haqi
2938,Front End,Ember.js,S2,17,Frontend,Imam
2939,Front End,Ember.js,S2,17,Frontend,Iga Narendra Pramawijaya
2940,Front End,Ember.js,S2,17,Frontend,Andi Rezal Oktavianto
2941,Speech / Audio,Speech Recognition,S1,8,ML,Suci Rahmadani
2942,Speech / Audio,Speech Recognition,S1,8,ML,Azis Sofyanto
2943,Back End,Django,S1,6,Backend,Abdullah Nur Hudi
2944,Back End,Django,S1,6,Backend,Chairul Rizqi
2945,Front End,Vue.js,S2,10,Frontend,Andi Rezal Oktavianto
2946,Front End,Vue.js,S2,10,Frontend,Imam
2947,Front End,Vue.js,S2,10,Frontend,Iga Narendra Pramawijaya
2948,Front End,Vue.js,S2,10,Frontend,Muhammad Raden Syawali Akbar
2949,Back End,Flask,S1,20,Backend,Wahyu Fauzan
2950,Back End,Flask,S1,20,Backend,Chairul Rizqi
2951,Back End,Flask,S1,20,Backend,Vania Kylie
2952,Back End,Flask,S1,20,Backend,Sandrian Yulianto
2953,Back End,Flask,S1,20,Backend,Abdullah Nur Hudi
2954,Classification & Regression,Random Forest,S3,22,ML,Gabriel Kheisa
2955,Classification & Regression,Random Forest,S3,22,ML,Farel Eden
2956,Classification & Regression,Random Forest,S3,22,ML,I Putu Ranantha Nugraha Suparta
2957,Classification & Regression,Random Forest,S3,22,ML,Alvin Tan
2958,Classification & Regression,Random Forest,S3,22,ML,Putu Gede Agung Karna Sampalan
2959,Back End,Django,S2,24,Backend,Wahyu Fauzan
2960,Back End,Django,S2,24,Backend,Chairul Rizqi
2961,Back End,Django,S2,24,Backend,Abdullah Nur Hudi
2962,Back End,Django,S2,24,Backend,Vania Kylie
2963,Back End,Django,S2,24,Backend,Sandrian Yulianto
2964,Classification & Regression,Linear Regression,S1,7,ML,Nyoman Satiya Najwa Sadha
2965,Classification & Regression,Linear Regression,S1,7,ML,Farel Eden
2966,Back End,Node.js,S2,23,Backend,Wahyu Fauzan
2967,Back End,Node.js,S2,23,Backend,Sandrian Yulianto
2968,Back End,Node.js,S2,23,Backend,Chairul Rizqi
2969,Back End,Node.js,S2,23,Backend,Abdullah Nur Hudi
2970,Back End,Node.js,S2,23,Backend,Vania Kylie
2971,Computer Vision,Face Recognition,S3,18,ML,Alvin Tan
2972,Computer Vision,Face Recognition,S3,18,ML,Putu Gede Agung Karna Sampalan
2973,Computer Vision,Face Recognition,S3,18,ML,Bagja Kurniadi
2974,Computer Vision,Face Recognition,S3,18,ML,Sarah Sema Khairunisa
2975,Computer Vision,Face Recognition,S3,18,ML,Azis Sofyanto
2976,Back End,Express.js,S1,8,Backend,Vania Kylie
2977,Back End,Express.js,S1,8,Backend,Sandrian Yulianto
2978,NLP,Named Entity Recognition,S3,19,ML,Farel Eden
2979,NLP,Named Entity Recognition,S3,19,ML,Azis Sofyanto
2980,NLP,Named Entity Recognition,S3,19,ML,Putu Gede Agung Karna Sampalan
2981,NLP,Named Entity Recognition,S3,19,ML,Bagja Kurniadi
2982,NLP,Named Entity Recognition,S3,19,ML,Suci Rahmadani
2983,Time-series,LSTM,S3,25,ML,Nyoman Satiya Najwa Sadha
2984,Time-series,LSTM,S3,25,ML,Azis Sofyanto
2985,Time-series,LSTM,S3,25,ML,Putu Gede Agung Karna Sampalan
2986,Time-series,LSTM,S3,25,ML,Alvin Tan
2987,Time-series,LSTM,S3,25,ML,Farel Eden
2988,Computer Vision,Optical Character Recognition,S1,20,ML,Gabriel Kheisa
2989,Computer Vision,Optical Character Recognition,S1,20,ML,Sarah Sema Khairunisa
2990,Computer Vision,Optical Character Recognition,S1,20,ML,Putu Gede Agung Karna Sampalan
2991,Computer Vision,Optical Character Recognition,S1,20,ML,Rikip Ginanjar
2992,Computer Vision,Optical Character Recognition,S1,20,ML,Azis Sofyanto
2993,Computer Vision,Object Detection,S1,22,ML,Nyoman Satiya Najwa Sadha
2994,Computer Vision,Object Detection,S1,22,ML,Farel Eden
2995,Computer Vision,Object Detection,S1,22,ML,Rikip Ginanjar
2996,Computer Vision,Object Detection,S1,22,ML,Alvin Tan
2997,Computer Vision,Object Detection,S1,22,ML,Azis Sofyanto
2998,Computer Vision,Face Recognition,S3,15,ML,I Putu Ranantha Nugraha Suparta
2999,Computer Vision,Face Recognition,S3,15,ML,Bagja Kurniadi
3000,Computer Vision,Face Recognition,S3,15,ML,Farel Eden
3001,Computer Vision,Face Recognition,S3,15,ML,Sarah Sema Khairunisa
3002,Computer Vision,Face Recognition,S3,15,ML,Suci Rahmadani
3003,Front End,Angular,S1,9,Frontend,Abiyyu Diora Haqi
3004,Front End,Angular,S1,9,Frontend,Andi Rezal Oktavianto
3005,Back End,Express.js,S1,9,Backend,Chairul Rizqi
3006,Back End,Express.js,S1,9,Backend,Vania Kylie
3007,Time-series,LSTM,S1,23,ML,Gabriel Kheisa
3008,Time-series,LSTM,S1,23,ML,Nyoman Satiya Najwa Sadha
3009,Time-series,LSTM,S1,23,ML,Alvin Tan
3010,Time-series,LSTM,S1,23,ML,I Putu Ranantha Nugraha Suparta
3011,Time-series,LSTM,S1,23,ML,Azis Sofyanto
3012,Time-series,LSTM,S1,23,ML,I Putu Ranantha Nugraha Suparta
3013,Time-series,LSTM,S1,23,ML,Bagja Kurniadi
3014,Time-series,LSTM,S1,23,ML,Rikip Ginanjar
3015,Time-series,LSTM,S1,23,ML,Sarah Sema Khairunisa
3016,Time-series,LSTM,S1,23,ML,Farel Eden
3017,NLP,Named Entity Recognition,S2,17,ML,Azis Sofyanto
3018,NLP,Named Entity Recognition,S2,17,ML,I Putu Ranantha Nugraha Suparta
3019,NLP,Named Entity Recognition,S2,17,ML,Suci Rahmadani
3020,NLP,Named Entity Recognition,S2,17,ML,Putu Gede Agung Karna Sampalan
3021,NLP,Named Entity Recognition,S2,17,ML,Rikip Ginanjar
3022,Data Engineering,Data Lake,S1,15,ML,Sarah Sema Khairunisa
3023,Data Engineering,Data Lake,S1,15,ML,Rikip Ginanjar
3024,Data Engineering,Data Lake,S1,15,ML,Alvin Tan
3025,Data Engineering,Data Lake,S1,15,ML,Azis Sofyanto
3026,Data Engineering,Data Lake,S1,15,ML,I Putu Ranantha Nugraha Suparta
3027,Speech / Audio,Speech Recognition,S2,9,ML,Christopher Kristianto
3028,Speech / Audio,Speech Recognition,S2,9,ML,Andhika Zulfikri
3029,Speech / Audio,Speaker Recognition,S1,5,ML,Gabriel Kheisa
3030,Speech / Audio,Speaker Recognition,S1,5,ML,Andhika Zulfikri
3031,Front End,React,S1,11,Frontend,Iga Narendra Pramawijaya
3032,Front End,React,S1,11,Frontend,Abiyyu Diora Haqi
3033,Front End,React,S1,11,Frontend,Imam
3034,Front End,React,S1,11,Frontend,Andi Rezal Oktavianto
3035,NLP,Sentiment Analysis,S3,6,ML,Putu Gede Agung Karna Sampalan
3036,NLP,Sentiment Analysis,S3,6,ML,I Putu Ranantha Nugraha Suparta
3037,Classification & Regression,Gradient Boosting,S3,16,ML,Gabriel Kheisa
3038,Classification & Regression,Gradient Boosting,S3,16,ML,Rikip Ginanjar
3039,Classification & Regression,Gradient Boosting,S3,16,ML,Putu Gede Agung Karna Sampalan
3040,Classification & Regression,Gradient Boosting,S3,16,ML,Bagja Kurniadi
3041,Classification & Regression,Gradient Boosting,S3,16,ML,Sarah Sema Khairunisa
3042,Time-series,ARIMA,S3,13,ML,Andhika Zulfikri
3043,Time-series,ARIMA,S3,13,ML,Christopher Kristianto
3044,Time-series,ARIMA,S3,13,ML,Azis Sofyanto
3045,Time-series,ARIMA,S3,13,ML,Putu Gede Agung Karna Sampalan
3046,Speech / Audio,Audio Signal Processing,S3,26,ML,Christopher Kristianto
3047,Speech / Audio,Audio Signal Processing,S3,26,ML,I Putu Ranantha Nugraha Suparta
3048,Speech / Audio,Audio Signal Processing,S3,26,ML,Gabriel Kheisa
3049,Speech / Audio,Audio Signal Processing,S3,26,ML,Nyoman Satiya Najwa Sadha
3050,Speech / Audio,Audio Signal Processing,S3,26,ML,Azis Sofyanto
